Longitude,Latitude,Field,Dataset,Product,Obj. Id,Track(deg),Swth Wdth(ft),Distance(ft),Duration(s),Elevation(ft),Area Count,Speed(mph),Diff Status,Time,X Offset(ft),Y Offset(ft),Satellites,Hding Veh(deg),Diff Status,Active Rows((1)),VDOP,HDOP,PDOP,Crop Flw(M)(lb/s),Moisture(%),Grain Temp(°F),Elvtr Speed(rpm),Pass Num,Yld Mass(Dry)(lb/ac),Yld Vol(Dry)(bu/ac),Yld Mass(Wet)(lb/ac),Yld Vol(Wet)(bu/ac),Prod(ac/h),Crop Flw(V)(bu/h),Date
-86.98577657,40.46814794,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,748,272.38,15.00,5.755,1.000,702.79,On,3.924,N/A,10/19/2021,0.00,-2.500,N/A,0.00,N/A,0.00,0.00,0.00,0.00,4.547,12.31,-459.67,0.00,16,2294.4,38.23,2294.4,38.23,7.134,272.76,10/19/2021
-86.98579773,40.46814859,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,749,272.28,15.00,5.886,1.000,702.86,On,4.013,N/A,10/19/2021,0.00,-2.500,N/A,0.00,N/A,0.00,0.00,0.00,0.00,2.489,12.31,-459.67,0.00,16,1227.9,20.46,1227.9,20.46,7.297,149.30,10/19/2021
-86.98581925,40.46815017,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,750,274.48,15.00,6.017,1.000,702.94,On,4.103,N/A,10/19/2021,0.00,-2.500,N/A,0.00,N/A,0.00,0.00,0.00,0.00,1.185,12.43,-459.67,0.00,16,571.67,9.526,571.67,9.526,7.459,71.06,10/19/2021
-86.98584190,40.46809905,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,751,71.79,20.00,5.427,1.000,702.86,On,3.700,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,5.666,12.71,-459.67,0.00,17,2274.0,37.89,2274.0,37.89,8.970,339.90,10/19/2021
-86.98582079,40.46810058,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,752,79.15,20.00,5.919,1.000,702.86,On,4.036,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,5.842,12.63,-459.67,0.00,17,2149.8,35.82,2149.8,35.82,9.783,350.48,10/19/2021
-86.98579921,40.46810119,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,753,84.16,15.00,6.017,1.000,702.88,On,4.103,N/A,10/19/2021,0.00,-2.500,N/A,0.00,N/A,0.00,0.00,0.00,0.00,5.776,12.60,-459.67,0.00,17,2787.7,46.45,2787.7,46.45,7.459,346.51,10/19/2021
-86.98577788,40.46810115,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,754,87.08,15.00,5.919,1.000,702.85,On,4.036,N/A,10/19/2021,0.00,-2.500,N/A,0.00,N/A,0.00,0.00,0.00,0.00,5.379,12.60,-459.67,0.00,17,2639.3,43.98,2639.3,43.98,7.337,322.70,10/19/2021
-86.98575653,40.46810121,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,755,88.48,20.00,5.952,1.000,702.78,On,4.058,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,6.224,12.60,-459.67,0.00,17,2277.8,37.96,2277.8,37.96,9.837,373.40,10/19/2021
-86.98573486,40.46810117,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,756,89.20,20.00,6.017,1.000,702.70,On,4.103,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,6.445,12.32,-459.67,0.00,17,2332.9,38.88,2332.9,38.88,9.946,386.65,10/19/2021
-86.98571291,40.46810107,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,757,89.87,20.00,6.116,1.000,702.67,On,4.170,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,6.641,12.32,-459.67,0.00,17,2365.1,39.41,2365.1,39.41,10.11,398.39,10/19/2021
-86.98569099,40.46810086,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,758,90.37,15.00,6.116,1.000,702.69,On,4.170,N/A,10/19/2021,0.00,-2.500,N/A,0.00,N/A,0.00,0.00,0.00,0.00,7.405,12.32,-459.67,0.00,17,3516.0,58.59,3516.0,58.59,7.581,444.20,10/19/2021
-86.98566907,40.46810065,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,759,90.43,20.00,6.116,1.000,702.81,On,4.170,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,7.482,12.32,-459.67,0.00,17,2664.6,44.40,2664.6,44.40,10.11,448.84,10/19/2021
-86.98564711,40.46810030,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,760,90.76,20.00,6.116,1.000,702.78,On,4.170,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,7.542,12.32,-459.67,0.00,17,2686.1,44.76,2686.1,44.76,10.11,452.47,10/19/2021
-86.98562513,40.46809997,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,761,90.99,20.00,6.116,1.000,702.71,On,4.170,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,7.608,12.32,-459.67,0.00,17,2709.6,45.15,2709.6,45.15,10.11,456.42,10/19/2021
-86.98560313,40.46810006,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,762,90.20,20.00,6.116,1.000,702.75,On,4.170,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,7.076,12.32,-459.67,0.00,17,2520.2,42.00,2520.2,42.00,10.11,424.51,10/19/2021
-86.98558099,40.46810031,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,763,89.50,20.00,6.148,1.000,702.77,On,4.192,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,6.164,12.32,-459.67,0.00,17,2183.5,36.39,2183.5,36.39,10.16,369.78,10/19/2021
-86.98555876,40.46810043,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,764,89.72,20.00,6.181,1.000,702.76,On,4.214,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,6.093,12.32,-459.67,0.00,17,2146.9,35.78,2146.9,35.78,10.22,365.51,10/19/2021
-86.98553693,40.46810069,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,765,89.54,20.00,6.083,1.000,702.68,On,4.147,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,5.673,12.32,-459.67,0.00,17,2031.3,33.85,2031.3,33.85,10.05,340.33,10/19/2021
-86.98551471,40.46810086,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,766,89.47,20.00,6.181,1.000,702.60,On,4.214,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,6.005,12.32,-459.67,0.00,17,2115.9,35.26,2115.9,35.26,10.22,360.23,10/19/2021
-86.98549279,40.46810090,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,767,89.72,15.00,6.083,1.000,702.63,On,4.147,N/A,10/19/2021,0.00,2.500,N/A,0.00,N/A,0.00,0.00,0.00,0.00,5.556,12.32,-459.67,0.00,17,2652.6,44.20,2652.6,44.20,7.541,333.32,10/19/2021
-86.98547062,40.46810094,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,768,89.95,15.00,6.181,1.000,702.47,On,4.214,N/A,10/19/2021,0.00,2.500,N/A,0.00,N/A,0.00,0.00,0.00,0.00,5.115,12.32,-459.67,0.00,17,2402.9,40.04,2402.9,40.04,7.663,306.82,10/19/2021
-86.98544866,40.46810101,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,769,90.19,15.00,6.116,1.000,702.34,On,4.170,N/A,10/19/2021,0.00,2.500,N/A,0.00,N/A,0.00,0.00,0.00,0.00,2.563,12.32,-459.67,0.00,17,1217.2,20.28,1217.2,20.28,7.581,153.77,10/19/2021
-86.98598065,40.46847399,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,770,304.27,20.00,3.393,1.000,704.70,On,2.313,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,1.852,12.46,-459.67,0.00,18,1188.9,19.81,1188.9,19.81,5.607,111.09,10/19/2021
-86.98599188,40.46847781,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,771,300.18,20.00,3.425,1.000,704.66,On,2.335,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,5.578,12.32,-459.67,0.00,18,3546.6,59.10,3546.6,59.10,5.662,334.61,10/19/2021
-86.98600344,40.46848094,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,772,295.53,20.00,3.425,1.000,704.63,On,2.335,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,6.437,12.27,-459.67,0.00,18,4093.3,68.21,4093.3,68.21,5.662,386.19,10/19/2021
-86.98601679,40.46848414,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,773,291.60,20.00,3.885,1.000,704.73,On,2.649,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,5.467,12.27,-459.67,0.00,18,3065.4,51.08,3065.4,51.08,6.421,327.99,10/19/2021
-86.98603097,40.46848665,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,774,287.76,20.00,4.049,1.000,704.74,On,2.760,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,4.828,12.30,-459.67,0.00,18,2597.3,43.28,2597.3,43.28,6.692,289.64,10/19/2021
-86.98604513,40.46848857,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,775,284.12,20.00,4.016,1.000,704.92,On,2.738,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,4.255,12.33,-459.67,0.00,18,2307.6,38.45,2307.6,38.45,6.638,255.25,10/19/2021
-86.98605953,40.46848995,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,776,281.09,20.00,4.049,1.000,704.85,On,2.760,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,5.049,12.37,-459.67,0.00,18,2715.9,45.26,2715.9,45.26,6.692,302.87,10/19/2021
-86.98607371,40.46849102,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,777,278.72,20.00,3.983,1.000,704.93,On,2.716,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,4.718,12.41,-459.67,0.00,18,2579.8,42.99,2579.8,42.99,6.584,283.03,10/19/2021
-86.98608815,40.46849220,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,778,277.19,20.00,4.049,1.000,704.97,On,2.760,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,5.071,12.39,-459.67,0.00,18,2727.8,45.46,2727.8,45.46,6.692,304.19,10/19/2021
-86.98610223,40.46849295,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,779,275.56,20.00,3.917,1.000,704.99,On,2.671,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,5.864,12.39,-459.67,0.00,18,3260.4,54.33,3260.4,54.33,6.475,351.80,10/19/2021
-86.98611652,40.46849376,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,780,274.84,20.00,3.983,1.000,705.04,On,2.716,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,6.151,12.47,-459.67,0.00,18,3363.4,56.05,3363.4,56.05,6.584,368.99,10/19/2021
-86.98613052,40.46849456,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,781,274.49,20.00,3.917,1.000,705.12,On,2.671,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,5.578,12.56,-459.67,0.00,18,3101.1,51.68,3101.1,51.68,6.475,334.61,10/19/2021
-86.98614475,40.46849523,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,782,274.06,20.00,3.983,1.000,705.25,On,2.716,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,5.754,12.63,-459.67,0.00,18,3146.4,52.43,3146.4,52.43,6.584,345.19,10/19/2021
-86.98615880,40.46849579,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,783,273.64,20.00,3.917,1.000,705.29,On,2.671,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,5.249,12.69,-459.67,0.00,18,2918.5,48.63,2918.5,48.63,6.475,314.91,10/19/2021
-86.98617293,40.46849650,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,784,273.66,20.00,3.950,1.000,705.39,On,2.693,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,5.116,12.74,-459.67,0.00,18,2820.9,47.01,2820.9,47.01,6.529,306.92,10/19/2021
-86.98618712,40.46849715,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,785,273.71,20.00,3.950,1.000,705.50,On,2.693,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,5.072,12.76,-459.67,0.00,18,2796.3,46.60,2796.3,46.60,6.529,304.25,10/19/2021
-86.98620129,40.46849765,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,786,273.14,20.00,3.950,1.000,705.60,On,2.693,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,5.600,12.82,-459.67,0.00,18,3087.8,51.46,3087.8,51.46,6.529,335.97,10/19/2021
-86.98621534,40.46849818,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,787,273.01,20.00,3.917,1.000,705.69,On,2.671,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,5.203,12.94,-459.67,0.00,18,2892.9,48.21,2892.9,48.21,6.475,312.15,10/19/2021
-86.98622960,40.46849855,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,788,272.68,20.00,3.983,1.000,705.80,On,2.716,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,5.931,13.05,-459.67,0.00,18,3241.2,54.01,3243.0,54.04,6.584,355.79,10/19/2021
-86.98624376,40.46849888,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,789,272.21,20.00,3.950,1.000,705.88,On,2.693,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,5.468,13.17,-459.67,0.00,18,3008.7,50.14,3014.6,50.24,6.529,328.01,10/19/2021
-86.98625796,40.46849919,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,790,271.68,20.00,3.950,1.000,705.95,On,2.693,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,5.247,13.27,-459.67,0.00,18,2884.1,48.06,2893.0,48.21,6.529,314.78,10/19/2021
-86.98627218,40.46849945,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,791,271.67,20.00,3.950,1.000,706.04,On,2.693,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,4.189,13.36,-459.67,0.00,18,2300.0,38.33,2309.6,38.49,6.529,251.29,10/19/2021
-86.98628634,40.46849976,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,792,271.59,20.00,3.950,1.000,706.13,On,2.693,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,2.756,13.42,-459.67,0.00,18,1512.1,25.20,1519.5,25.32,6.529,165.32,10/19/2021
-86.98630060,40.46850024,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,793,271.62,20.00,3.983,1.000,706.10,On,2.716,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,4.431,13.44,-459.67,0.00,18,2410.9,40.17,2423.1,40.38,6.584,265.84,10/19/2021
-86.98631472,40.46850048,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,794,271.43,20.00,3.917,1.000,706.14,On,2.671,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,5.556,13.27,-459.67,0.00,18,3079.2,51.31,3088.8,51.47,6.475,333.29,10/19/2021
-86.98632896,40.46850058,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,795,270.98,20.00,3.950,1.000,706.22,On,2.693,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,6.438,13.21,-459.67,0.00,18,3540.8,59.00,3549.4,59.15,6.529,386.19,10/19/2021
-86.98634315,40.46850072,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,796,270.83,20.00,3.950,1.000,706.30,On,2.693,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,5.269,13.19,-459.67,0.00,18,2898.8,48.31,2905.1,48.41,6.529,316.09,10/19/2021
-86.98635736,40.46850091,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,797,270.87,20.00,3.950,1.000,706.40,On,2.693,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,5.269,13.23,-459.67,0.00,18,2897.4,48.28,2905.1,48.41,6.529,316.09,10/19/2021
-86.98637148,40.46850110,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,798,270.92,20.00,3.917,1.000,706.58,On,2.671,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,5.203,13.23,-459.67,0.00,18,2885.0,48.08,2892.7,48.20,6.475,312.12,10/19/2021
-86.98638578,40.46850121,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,799,270.71,20.00,3.983,1.000,706.67,On,2.716,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,5.225,13.26,-459.67,0.00,18,2848.5,47.47,2857.1,47.61,6.584,313.45,10/19/2021
-86.98639984,40.46850123,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,800,270.31,20.00,3.917,1.000,706.84,On,2.671,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,6.173,13.26,-459.67,0.00,18,3421.7,57.02,3432.0,57.19,6.475,370.32,10/19/2021
-86.98641392,40.46850115,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,801,270.02,20.00,3.917,1.000,706.92,On,2.671,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,8.157,13.16,-459.67,0.00,18,4526.8,75.43,4535.1,75.57,6.475,489.35,10/19/2021
-86.98642807,40.46850122,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,802,270.22,20.00,3.950,1.000,707.01,On,2.693,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,8.157,13.09,-459.67,0.00,18,4492.8,74.87,4497.5,74.95,6.529,489.35,10/19/2021
-86.98644228,40.46850121,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,803,270.21,20.00,3.950,1.000,707.11,On,2.693,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,7.871,13.09,-459.67,0.00,18,4335.0,72.24,4339.4,72.31,6.529,472.15,10/19/2021
-86.98645638,40.46850121,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,804,270.19,20.00,3.917,1.000,707.23,On,2.671,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,7.871,13.11,-459.67,0.00,18,4370.3,72.83,4375.8,72.92,6.475,472.15,10/19/2021
-86.98647335,40.46850123,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,805,270.16,20.00,4.705,1.000,707.29,On,3.208,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,7.143,13.13,-459.67,0.00,18,3301.7,55.02,3306.7,55.10,7.777,428.51,10/19/2021
-86.98649142,40.46850121,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,806,270.04,20.00,5.033,1.000,707.38,On,3.432,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,7.915,13.00,-459.67,0.00,18,3425.0,57.07,3425.0,57.07,8.319,474.80,10/19/2021
-86.98650926,40.46850120,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,807,269.93,20.00,4.967,1.000,707.53,On,3.387,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,7.826,12.92,-459.67,0.00,18,3431.6,57.18,3431.6,57.18,8.210,469.51,10/19/2021
-86.98652706,40.46850125,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,808,269.99,20.00,4.967,1.000,707.54,On,3.387,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,7.099,12.92,-459.67,0.00,18,3112.6,51.87,3112.6,51.87,8.210,425.86,10/19/2021
-86.98654488,40.46850123,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,809,269.98,20.00,4.967,1.000,707.67,On,3.387,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,6.768,12.96,-459.67,0.00,18,2967.6,49.45,2967.6,49.45,8.210,406.02,10/19/2021
-86.98656271,40.46850118,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,810,269.89,20.00,4.967,1.000,707.77,On,3.387,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,7.011,13.01,-459.67,0.00,18,3073.6,51.22,3074.0,51.22,8.210,420.57,10/19/2021
-86.98658064,40.46850112,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,811,269.86,20.00,5.000,1.000,707.85,On,3.409,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,5.842,12.90,-459.67,0.00,18,2544.8,42.41,2544.8,42.41,8.265,350.48,10/19/2021
-86.98659863,40.46850113,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,812,270.42,20.00,5.000,1.000,707.99,On,3.409,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,6.724,12.83,-459.67,0.00,18,2928.9,48.81,2928.9,48.81,8.265,403.38,10/19/2021
-86.98661664,40.46850126,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,813,270.61,20.00,5.000,1.000,708.06,On,3.409,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,7.430,12.84,-459.67,0.00,18,3236.2,53.93,3236.2,53.93,8.265,445.70,10/19/2021
-86.98663465,40.46850149,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,814,270.51,20.00,5.000,1.000,708.16,On,3.409,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,8.400,12.87,-459.67,0.00,18,3658.8,60.97,3658.8,60.97,8.265,503.89,10/19/2021
-86.98665272,40.46850180,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,815,270.79,20.00,5.033,1.000,708.24,On,3.432,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,7.738,12.82,-459.67,0.00,18,3348.7,55.80,3348.7,55.80,8.319,464.22,10/19/2021
-86.98667092,40.46850208,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,816,271.25,20.00,5.066,1.000,708.29,On,3.454,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,7.253,12.71,-459.67,0.00,18,3118.5,51.97,3118.5,51.97,8.373,435.12,10/19/2021
-86.98668898,40.46850237,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,817,271.38,20.00,5.033,1.000,708.33,On,3.432,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,6.371,12.72,-459.67,0.00,18,2757.2,45.95,2757.2,45.95,8.319,382.22,10/19/2021
-86.98670716,40.46850268,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,818,271.48,20.00,5.066,1.000,708.46,On,3.454,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,6.437,12.74,-459.67,0.00,18,2767.8,46.12,2767.8,46.12,8.373,386.19,10/19/2021
-86.98672526,40.46850314,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,819,271.52,20.00,5.033,1.000,708.53,On,3.432,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,6.923,12.77,-459.67,0.00,18,2995.7,49.92,2995.7,49.92,8.319,415.28,10/19/2021
-86.98674331,40.46850343,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,820,271.50,20.00,5.033,1.000,708.52,On,3.432,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,6.702,12.64,-459.67,0.00,18,2900.3,48.33,2900.3,48.33,8.319,402.06,10/19/2021
-86.98676138,40.46850375,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,821,271.33,20.00,5.033,1.000,708.60,On,3.432,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,7.077,12.46,-459.67,0.00,18,3062.5,51.03,3062.5,51.03,8.319,424.54,10/19/2021
-86.98677956,40.46850415,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,822,271.46,20.00,5.066,1.000,708.54,On,3.454,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,6.548,12.34,-459.67,0.00,18,2815.2,46.91,2815.2,46.91,8.373,392.80,10/19/2021
-86.98679756,40.46850465,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,823,272.20,20.00,5.000,1.000,708.65,On,3.409,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,7.584,12.34,-459.67,0.00,18,3303.5,55.05,3303.5,55.05,8.265,454.96,10/19/2021
-86.98681585,40.46850544,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,824,272.76,20.00,5.099,1.000,708.65,On,3.476,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,6.526,12.34,-459.67,0.00,18,2787.6,46.45,2787.6,46.45,8.427,391.48,10/19/2021
-86.98683385,40.46850604,DTC,L1:Casteel[21] - Harvest (GreenStar 3 Monitor),1,825,272.60,20.00,5.000,1.000,708.68,On,3.409,N/A,10/19/2021,0.00,0.00,N/A,0.00,N/A,0.00,0.00,0.00,0.00,6.812,12.34,-459.67,0.00,18,2967.4,49.45,2967.4,49.45,8.265,408.67,10/19/2021
